state,name,land_area_sqmi,land_area_sqft,water_area_sqmi
WI,Eleva village,0.576,16057958,0.019
WI,Elk Mound village,2.277,63479117,0.000
WI,Elkhart Lake village,1.395,38890368,0.008
WI,Elkhorn city,8.162,227543501,0.044
WI,Ellison Bay CDP,2.661,74184422,0.001
WI,Ellsworth village,3.797,105854285,0.001
WI,Elm Grove village,3.261,90911462,0.018
WI,Elmwood Park village,0.151,4209638,0.002
WI,Elmwood village,1.515,42235776,0.021
WI,Elroy city,2.008,55979827,0.000
WI,Embarrass village,1.171,32645606,0.024
WI,Emerald CDP,1.866,52021094,0.016
WI,Endeavor village,0.625,17424000,0.000
WI,Ephraim village,3.787,105575501,4.342
WI,Ettrick village,0.739,20602138,0.000
WI,Eureka CDP,1.056,29439590,0.041
WI,Evansville city,3.714,103540378,0.058
WI,Exeland village,1.201,33481958,0.022
WI,Fairchild village,1.455,40563072,0.026
WI,Fairwater village,0.735,20490624,0.018
WI,Fall Creek village,2.049,57122842,0.023
WI,Fall River village,1.889,52662298,0.066
WI,Fennimore city,2.110,58823424,0.000
WI,Fenwood village,0.984,27432346,0.000
WI,Ferryville village,2.127,59297357,0.017
WI,Fitchburg city,35.211,981626342,0.240
WI,Florence CDP,2.706,75438950,0.079
WI,Fond du Lac city,19.237,536296781,1.310
WI,Fontana-on-Geneva Lake village,3.358,93615667,0.037
WI,Footville village,1.128,31446835,0.000
WI,Forest Junction CDP,2.576,71814758,0.002
WI,Forestville village,0.525,14636160,0.001
WI,Fort Atkinson city,5.851,163116518,0.142
WI,Fountain City city,4.375,121968000,1.146
WI,Fox Crossing village,12.641,352410854,1.494
WI,Fox Lake city,1.646,45887846,0.052
WI,Fox Point village,2.860,79732224,0.000
WI,Francis Creek village,1.136,31669862,0.000
WI,Franklin city,34.575,963895680,0.105
WI,Franks Field CDP,1.266,35294054,0.000
WI,Frederic village,1.691,47142374,0.069
WI,Fredonia village,2.236,62336102,0.021
WI,Fremont village,1.065,29690496,0.124
WI,French Island CDP,2.021,56342246,0.498
WI,Friendship village,0.912,25425101,0.044
WI,Friesland village,1.010,28157184,0.011
WI,Fulton CDP,0.156,4349030,0.017
WI,Galesville city,1.302,36297677,0.150
WI,Gays Mills village,4.866,135656294,0.028
WI,Genoa City village,2.648,73822003,0.000
WI,Genoa village,0.357,9952589,0.008
WI,Germantown village,34.381,958487270,0.024
WI,Gibbsville CDP,0.853,23780275,0.004
WI,Gillett city,1.350,37635840,0.011
WI,Gilman village,2.340,65235456,0.000
WI,Gilmanton CDP,3.345,93253248,0.033
WI,Glen Flora village,0.565,15751296,0.000
WI,Glen Haven CDP,2.222,61945805,0.109
WI,Glenbeulah village,0.695,19375488,0.028
WI,Glendale city,5.764,160691098,0.200
WI,Glenwood City city,3.467,96654413,0.000
WI,Glidden CDP,2.158,60161587,0.000
WI,Goodman CDP,1.662,46333901,0.036
WI,Gordon CDP,1.835,51156864,0.021
WI,Gotham CDP,0.398,11095603,0.000
WI,Grafton village,5.330,148591872,0.059
WI,Grand Marsh CDP,1.208,33677107,0.000
WI,Grand View CDP,0.740,20630016,0.000
WI,Granton village,0.545,15193728,0.004
WI,Grantsburg village,3.039,84722458,0.022
WI,Gratiot village,0.548,15277363,0.000
WI,Green Bay city,45.479,1267881754,10.278
WI,Green Lake city,1.882,52467149,0.026
WI,Green Valley CDP,0.187,5213261,0.000
WI,Greenbush CDP,0.767,21382733,0.002
WI,Greendale village,5.565,155143296,0.009
WI,Greenfield city,11.532,321493709,0.006
WI,Greenleaf village,11.562,322330061,0.000
WI,Greenville village,35.719,995788570,0.039
WI,Greenwood city,2.698,75215923,0.092
WI,Gresham village,1.132,31558349,0.071
WI,Hager City CDP,1.932,53861069,0.005
WI,Hales Corners village,3.192,88987853,0.006
WI,Hammond village,2.160,60217344,0.000
WI,Hancock village,1.047,29188685,0.000
WI,Hanover CDP,0.582,16225229,0.000
WI,Harrison village,31.902,889376717,0.071
WI,Harrisville CDP,0.752,20964557,0.099
WI,Hartford city,9.052,252355277,0.081
WI,Hartland village,5.460,152216064,0.050
WI,Hatfield CDP,1.337,37273421,0.025
WI,Hatley village,0.976,27209318,0.000
WI,Haugen village,0.504,14050714,0.006
WI,Hawkins village,2.206,61499750,0.019
WI,Hayward city,3.754,104655514,0.235
WI,Hazel Green village,1.269,35377690,0.000
WI,Hebron CDP,2.465,68720256,0.038
WI,Helenville CDP,0.554,15444634,0.000
WI,Herbster CDP,5.572,155338445,0.000
WI,Hewitt village,0.931,25954790,0.000
WI,Highland village,1.138,31725619,0.000
WI,Hilbert village,1.474,41092762,0.000
WI,Hillsboro city,1.410,39308544,0.038
WI,Hingham CDP,2.684,74825626,0.091
WI,Hixton village,1.141,31809254,0.000
WI,Hobart village,33.021,920572646,0.119
WI,Holcombe CDP,0.967,26958413,0.219
WI,Hollandale village,0.729,20323354,0.000
WI,Holmen village,7.873,219486643,0.000
WI,Horicon city,3.502,97630157,0.142
WI,Hortonville village,3.392,94563533,0.078
WI,Houlton CDP,1.463,40786099,0.568
WI,Howard village,18.704,521437594,4.584
WI,Howards Grove village,2.225,62029440,0.025
WI,Hudson city,6.822,190186445,0.877
WI,Humbird CDP,1.133,31586227,0.034
WI,Hurley city,3.244,90437530,0.150
WI,Hustisford village,1.115,31084416,0.217
WI,Hustler village,0.698,19459123,0.000
WI,Independence city,4.163,116057779,0.055
WI,Ingram village,0.993,27683251,0.000
WI,Iola village,1.675,46696320,0.168
WI,Iron Belt CDP,2.468,68803891,0.000
WI,Iron Ridge village,0.671,18706406,0.005
WI,Iron River CDP,6.253,174323635,0.528
WI,Ironton village,0.333,9283507,0.001
WI,Ixonia CDP,3.638,101421619,0.002
WI,Jackson village,3.865,107750016,0.020
WI,Janesville city,34.644,965819290,0.602
WI,Jefferson city,5.832,162586829,0.207
WI,Jim Falls CDP,0.606,16894310,0.137
WI,Johnson Creek village,3.028,84415795,0.012
WI,Jolmaville CDP,12.488,348145459,0.000
WI,Juda CDP,0.255,7108992,0.000
WI,Jump River CDP,0.372,10370765,0.000
WI,Junction City village,1.511,42124262,0.008
WI,Juneau city,1.649,45971482,0.001
WI,Kaukauna city,8.267,230470733,0.413
WI,Kekoskee village,31.687,883382861,1.916
WI,Kellnersville village,0.539,15026458,0.000
WI,Kendall village,0.764,21299098,0.000
WI,Kennan village,1.984,55310746,0.000
WI,Kenosha city,29.608,825423667,0.091
WI,Keshena CDP,8.334,232338586,0.012
WI,Kewaskum village,2.482,69194189,0.000
WI,Kewaunee city,3.531,98438630,0.199
WI,Kiel city,2.530,70532352,0.132
WI,Kieler CDP,0.840,23417856,0.000
WI,Kimberly village,2.297,64036685,0.113
WI,King CDP,2.204,61443994,0.177
WI,Kingston village,1.305,36381312,0.218
WI,Knapp village,1.570,43769088,0.005
WI,Knowlton CDP,1.000,27878400,0.406
WI,Kohler village,5.318,148257331,0.216
WI,Krakow CDP,1.128,31446835,0.000
WI,Kronenwetter village,51.636,1439529062,0.351
WI,La Crosse city,21.707,605156429,2.078
WI,La Farge village,1.009,28129306,0.026
WI,La Valle village,0.398,11095603,0.009
WI,Lac La Belle village,1.107,30861389,0.006
WI,Lac du Flambeau CDP,4.948,137942323,2.823
WI,Ladysmith city,4.226,117814118,0.375
WI,Lake Arrowhead CDP,5.286,147365222,0.470
WI,Lake Camelot CDP,3.770,105101568,0.616
WI,Lake Delton village,7.654,213381274,0.636
WI,Lake Geneva city,6.989,194842138,0.009
WI,Lake Hallie village,14.228,396653875,0.442
WI,Lake Ivanhoe CDP,0.183,5101747,0.000
WI,Lake Koshkonong CDP,14.104,393196954,15.724
WI,Lake Lorraine CDP,1.117,31140173,0.133
WI,Lake Mills city,4.183,116615347,0.309
WI,Lake Nebagamon village,12.522,349093325,1.740
WI,Lake Ripley CDP,3.337,93030221,0.640
WI,Lake Sherwood CDP,1.054,29383834,0.350
WI,Lake Tomahawk CDP,1.543,43016371,0.119
WI,Lake Wazeecha CDP,4.152,115751117,0.194
WI,Lake Wisconsin CDP,13.397,373486925,11.091
WI,Lake Wissota CDP,3.777,105296717,0.650
WI,Lakewood CDP,2.765,77083776,0.000
WI,Lancaster city,3.020,84192768,0.000
WI,Lannon village,2.474,68971162,0.018
WI,Laona CDP,1.948,54307123,0.000
WI,Lauderdale Lakes CDP,4.298,119821363,1.142
WI,Lebanon CDP,0.441,12294374,0.000
WI,Legend Lake CDP,16.827,469109837,3.646
WI,Lena village,1.063,29634739,0.004
WI,Leopolis CDP,0.404,11262874,0.000
WI,Lewis CDP,1.471,41009126,0.006
WI,Lily Lake CDP,0.636,17730662,0.133
WI,Lime Ridge village,1.001,27906278,0.000
WI,Linden village,0.780,21745152,0.000
WI,Lisbon village,26.307,733397069,0.331
WI,Little Chute village,6.452,179871437,0.327
WI,Little Round Lake CDP,9.003,250989235,0.404
WI,Little Sturgeon CDP,2.335,65096064,0.000
WI,Livingston village,1.040,28993536,0.000
WI,Lodi city,1.726,48118118,0.000
WI,Loganville village,0.265,7387776,0.005
WI,Lohrville village,1.214,33844378,0.010
WI,Lomira village,2.196,61220966,0.015
WI,Lone Rock village,0.995,27739008,0.000
WI,Long Lake CDP,0.264,7359898,0.000
WI,Lowell village,0.991,27627494,0.051
WI,Loyal city,1.337,37273421,0.000
WI,Lublin village,1.524,42486682,0.000
WI,Luck village,1.972,54976205,0.607
WI,Luxemburg village,2.449,68274202,0.000
WI,Lyndon Station village,2.113,58907059,0.000
WI,Lynxville village,1.390,38750976,0.173
WI,Lyons CDP,1.245,34708608,0.012
WI,Madison city,84.215,2347779456,21.432
WI,Maiden Rock village,1.205,33593472,0.003
WI,Maine village,43.073,1200806323,0.739
WI,Manawa city,1.629,45413914,0.139
WI,Manitowoc city,17.950,500417280,0.361
WI,Maple Bluff village,0.701,19542758,0.002
WI,Marathon City village,3.242,90381773,0.016
WI,Marengo CDP,1.046,29160806,0.000
WI,Maribel village,1.166,32506214,0.002
WI,Marinette city,7.036,196152422,0.543
WI,Marion city,2.455,68441472,0.139
WI,Markesan city,2.326,64845158,0.017
WI,Marquette village,0.374,10426522,0.000
WI,Marshall village,2.143,59743411,0.199
WI,Marshfield city,13.820,385279488,0.027
WI,Mason village,0.769,21438490,0.000
WI,Mattoon village,1.627,45358157,0.000
WI,Mauston city,4.489,125146138,0.426
WI,Mayville city,3.254,90716314,0.114
WI,Mazomanie village,1.769,49316890,0.024
WI,McFarland village,4.854,135321754,0.007
WI,Medford city,4.537,126484301,0.029
WI,Mellen city,1.883,52495027,0.000
WI,Melrose village,0.801,22330598,0.032
WI,Melvina village,0.486,13548902,0.000
WI,Menasha city,6.044,168497050,1.732
WI,Menomonee Falls village,32.895,917059968,0.392
WI,Menomonie city,13.774,383997082,1.744
WI,Mequon city,46.283,1290295987,0.673
WI,Mercer CDP,4.452,124114637,1.027
WI,Merrill city,7.485,208669824,0.580
WI,Merrillan village,1.267,35321933,0.075
WI,Merrimac village,0.823,22943923,0.660
WI,Merton village,3.338,93058099,0.074
WI,Middle Village CDP,6.080,169500672,0.041
WI,Middleton city,9.517,265318733,0.136
WI,Milladore village,0.998,27822643,0.000
WI,Millston CDP,1.041,29021414,0.061
WI,Milltown village,1.811,50487782,0.029
WI,Milton city,4.745,132283008,0.017
WI,Milwaukee city,96.173,2681149363,0.643
WI,Mindoro CDP,0.634,17674906,0.000
WI,Mineral Point city,3.136,87426662,0.000
WI,Minocqua CDP,0.723,20156083,0.053
WI,Minong village,1.525,42514560,0.010
WI,Mishicot village,2.551,71117798,0.049
WI,Mission CDP,0.561,15639782,0.000
WI,Mole Lake CDP,3.699,103122202,0.462
WI,Mondovi city,3.897,108642125,0.085
WI,Monona city,3.257,90799949,0.099
WI,Monroe city,6.018,167772211,0.000
WI,Montello city,1.963,54725299,0.241
WI,Montfort village,0.565,15751296,0.000
WI,Monticello village,1.194,33286810,0.016
WI,Montreal city,2.221,61917926,0.014
WI,Mosinee city,7.841,218594534,0.867
WI,Mount Calvary village,1.056,29439590,0.001
WI,Mount Hope village,0.276,7694438,0.000
WI,Mount Horeb village,3.270,91162368,0.000
WI,Mount Pleasant village,33.884,944631706,0.151
WI,Mount Sterling village,1.429,39838234,0.000
WI,Mountain CDP,6.721,187370726,0.000
WI,Mukwonago village,8.033,223947187,0.200
WI,Muscoda village,1.601,44633318,0.000
WI,Muskego city,31.601,880985318,4.371
WI,Nashotah village,1.627,45358157,0.028
WI,Navarino CDP,1.114,31056538,0.000
WI,Necedah village,2.760,76944384,0.312
WI,Neenah city,9.669,269556250,0.371
WI,Neillsville city,2.745,76526208,0.134
WI,Nekoosa city,3.378,94173235,0.020
WI,Nelson village,1.353,37719475,0.100
WI,Nelsonville village,1.029,28686874,0.015
WI,Neopit CDP,12.151,338750438,0.386
WI,Neosho village,0.526,14664038,0.031
WI,Neshkoro village,2.012,56091341,0.090
WI,New Auburn village,3.423,95427763,0.000
WI,New Berlin city,36.426,1015498598,0.435
WI,New Glarus village,1.912,53303501,0.000
WI,New Holstein city,2.509,69946906,0.003
WI,New Lisbon city,2.841,79202534,0.190
WI,New London city,5.574,155394202,0.226
WI,New Munster CDP,1.179,32868634,0.000
WI,New Odanah CDP,2.426,67632998,0.000
WI,New Post CDP,20.562,573235661,6.910
WI,New Richmond city,11.782,328463309,0.260
WI,Newald CDP,0.820,22860288,0.000
WI,Newburg village,0.962,26819021,0.000
WI,Niagara city,2.762,77000141,0.248
WI,Nichols village,0.885,24672384,0.000
WI,North Bay village,0.105,2927232,0.000
WI,North Fond du Lac village,2.128,59325235,0.025
WI,North Freedom village,0.838,23362099,0.055
WI,North Hudson village,1.564,43601818,0.867
WI,North Lake CDP,0.239,6662938,0.035
WI,North Prairie village,2.752,76721357,0.025
WI,Northport CDP,1.727,48145997,0.034
WI,Norwalk village,1.030,28714752,0.000
WI,Oak Creek city,28.447,793056845,0.001
WI,Oakdale village,0.741,20657894,0.000
WI,Oakfield village,0.983,27404467,0.004
WI,Oconomowoc Lake village,1.921,53554406,1.317
WI,Oconomowoc city,11.819,329494810,0.678
WI,Oconto Falls city,2.879,80261914,0.220
WI,Oconto city,6.781,189043430,0.355
WI,Odanah CDP,2.617,72957773,0.156
WI,Ogdensburg village,0.973,27125683,0.053
WI,Ogema CDP,3.039,84722458,0.025
WI,Okauchee Lake CDP,3.733,104070067,1.743
WI,Oliver village,2.076,57875558,0.023
WI,Omro city,2.448,68246323,0.130
WI,Onalaska city,10.618,296012851,0.601
WI,Ontario village,1.004,27989914,0.008
WI,Oostburg village,2.026,56481638,0.000
WI,Oregon village,4.563,127209139,0.000
WI,Orfordville village,1.187,33091661,0.000
WI,Osceola village,4.060,113186304,0.127
WI,Oshkosh city,27.830,775855872,1.038
WI,Osseo city,2.060,57429504,0.025
WI,Owen city,2.299,64092442,0.076
WI,Oxford village,0.838,23362099,0.031
WI,Paac Ciinak CDP,1.000,27878400,0.000
WI,Packwaukee CDP,0.480,13381632,0.000
WI,Paddock Lake village,3.028,84415795,0.209
WI,Palmyra village,2.291,63869414,0.051
WI,Pardeeville village,1.925,53665920,0.343
WI,Park Falls city,3.765,104962176,0.226
WI,Park Ridge village,0.227,6328397,0.000
WI,Patch Grove village,0.379,10565914,0.000
WI,Pella CDP,1.637,45636941,0.175
WI,Pembine CDP,0.595,16587648,0.001
WI,Pence CDP,1.068,29774131,0.000
WI,Pepin village,0.723,20156083,0.000
WI,Peshtigo city,2.913,81209779,0.171
WI,Pewaukee city,19.544,544855450,1.731
WI,Pewaukee village,4.119,114831130,0.417
WI,Phillips city,2.659,74128666,0.709
WI,Pigeon Falls village,0.434,12099226,0.000
WI,Pine River CDP,1.168,32561971,0.014
WI,Pittsville city,1.987,55394381,0.010
WI,Plain village,0.909,25341466,0.000
WI,Plainfield village,1.558,43434547,0.000
WI,Platteville city,6.182,172344269,0.000
WI,Pleasant Prairie village,33.376,930469478,0.309
WI,Plover village,10.713,298661299,0.477
WI,Plum City village,1.042,29049293,0.000
WI,Plymouth city,5.362,149483981,0.078
WI,Polonia CDP,3.340,93113856,0.030
WI,Poplar village,11.884,331306906,0.029
WI,Port Edwards village,5.980,166712832,1.231
WI,Port Washington city,5.958,166099507,0.002
WI,Port Wing CDP,1.150,32060160,0.000
WI,Portage city,8.924,248786842,0.800
WI,Post Lake CDP,7.248,202062643,1.626
WI,Potosi village,1.659,46250266,0.017
WI,Potter Lake CDP,1.074,29941402,0.242
WI,Potter village,0.505,14078592,0.013
WI,Pound village,0.887,24728141,0.001
WI,Powers Lake CDP,2.352,65569997,0.655
WI,Poy Sippi CDP,0.732,20406989,0.030
WI,Poynette village,2.569,71619610,0.025
WI,Prairie Farm village,0.962,26819021,0.035
WI,Prairie du Chien city,5.901,164510438,0.629
WI,Prairie du Sac village,1.993,55561651,0.120
WI,Prentice village,2.019,56286490,0.025
WI,Prescott city,2.834,79007386,0.373
WI,Princeton city,1.555,43350912,0.095
WI,Pulaski village,2.946,82129766,0.039
WI,Pulcifer CDP,1.033,28798387,0.005
WI,Racine city,15.472,431334605,0.188
WI,Radisson village,0.393,10956211,0.029
WI,Randolph village,1.241,34597094,0.000
WI,Random Lake village,1.508,42040627,0.340
WI,Raymond village,35.656,994032230,0.137
WI,Readstown village,1.711,47699942,0.021
WI,Redgranite village,2.363,65876659,0.010
WI,Reedsburg city,6.096,169946726,0.111
WI,Reedsville village,1.212,33788621,0.004
WI,Reeseville village,0.625,17424000,0.000
WI,Reserve CDP,52.929,1475575834,0.682
WI,Rewey village,0.507,14134349,0.000
WI,Rhinelander city,9.108,253916467,0.260
WI,Rib Lake village,1.743,48592051,0.465
WI,Rib Mountain village,24.535,683996544,1.193
WI,Rice Lake city,8.971,250097126,1.110
WI,Richfield village,35.915,1001252736,0.547
WI,Richland Center city,4.769,132952090,0.084
WI,Ridgeland village,0.454,12656794,0.000
WI,Ridgeway village,1.283,35767987,0.000
WI,Rio village,1.254,34959514,0.009
WI,Ripon city,5.048,140730163,0.054
WI,River Falls city,7.457,207889229,0.082
WI,River Hills village,5.156,143741030,0.175
WI,Roberts village,3.017,84109133,0.000
WI,Rochester village,17.420,485641728,0.230
WI,Rock Falls CDP,0.646,18009446,0.006
WI,Rock Springs village,1.299,36214042,0.033
WI,Rockdale village,0.281,7833830,0.017
WI,Rockland village,0.666,18567014,0.000
WI,Rome CDP,3.708,103373107,0.237
WI,Rosendale village,1.248,34792243,0.004
WI,Rosholt village,1.050,29272320,0.036
WI,Rothschild village,6.547,182519885,0.377
WI,Rubicon CDP,0.423,11792563,0.000
WI,Rudolph village,1.204,33565594,0.000
WI,Salem Lakes village,30.354,846220954,2.807
WI,Sand Pillow CDP,0.233,6495667,0.000
WI,Sandy Hook CDP,1.408,39252787,0.000
WI,Sauk City village,1.603,44689075,0.179
WI,Saukville village,3.540,98689536,0.052
WI,Saxon CDP,1.215,33872256,0.000
WI,Sayner CDP,1.827,50933837,0.002
WI,Scandinavia village,0.874,24365722,0.134
WI,Schofield city,2.115,58962816,0.874
WI,Seneca CDP,0.841,23445734,0.000
WI,Sextonville CDP,0.900,25090560,0.000
WI,Seymour CDP,2.350,65514240,0.698
WI,Seymour city,2.790,77780736,0.003
WI,Sharon village,1.730,48229632,0.000
WI,Shawano city,6.750,188179200,0.238
WI,Sheboygan Falls city,5.517,153805133,0.140
WI,Sheboygan city,16.187,451267661,0.202
WI,Sheldon village,0.662,18455501,0.000
WI,Shell Lake city,5.846,162977126,4.397
WI,Sherwood village,3.461,96487142,0.057
WI,Shiocton village,1.565,43629696,0.105
WI,Shopiere CDP,0.217,6049613,0.000
WI,Shorewood Hills village,0.803,22386355,0.000
WI,Shorewood village,1.590,44326656,0.000
WI,Shullsburg city,1.339,37329178,0.000
WI,Siren village,1.359,37886746,0.032
WI,Sister Bay village,2.731,76135910,0.991
WI,Slinger village,5.494,153163930,0.023
WI,Sobieski CDP,1.259,35098906,0.000
WI,Soldiers Grove village,3.646,101644646,0.000
WI,Solon Springs village,1.568,43713331,0.733
WI,Somers village,25.791,719011814,0.017
WI,Somerset village,3.318,92500531,0.000
WI,South Milwaukee city,4.826,134541158,0.011
WI,South Wayne village,0.831,23166950,0.000
WI,Sparta city,8.006,223194470,0.056
WI,Spencer village,1.970,54920448,0.001
WI,Spooner city,4.034,112461466,0.236
WI,Spring Green village,1.668,46501171,0.000
WI,Spring Valley village,3.965,110537856,0.356
WI,Springbrook CDP,0.719,20044570,0.000
WI,Springfield CDP,0.673,18762163,0.000
WI,St. Cloud village,0.920,25648128,0.016
WI,St. Croix Falls city,5.002,139447757,0.131
WI,St. Francis city,2.558,71312947,0.009
WI,St. Joseph CDP,1.890,52690176,0.000
WI,St. Nazianz village,0.794,22135450,0.022
WI,St. Peter CDP,3.630,101198592,0.005
WI,Stanley city,4.294,119709850,0.069
WI,Star Prairie village,2.143,59743411,0.000
WI,Stetsonville village,0.399,11123482,0.000
WI,Steuben village,6.201,172873958,0.000
WI,Stevens Point city,17.470,487035648,1.242
WI,Stockbridge village,3.280,91441152,0.008
WI,Stockholm village,0.942,26261453,0.036
WI,Stoddard village,0.637,17758541,0.074
WI,Stone Lake CDP,0.940,26205696,0.834
WI,Stoughton city,6.163,171814579,0.333
WI,Stratford village,5.305,147894912,0.036
WI,Strum village,1.228,34234675,0.101
WI,Sturgeon Bay city,9.893,275801011,1.663
WI,Sturtevant village,4.104,114412954,0.001
WI,Suamico village,36.338,1013045299,23.063
WI,Sullivan village,1.136,31669862,0.003
WI,Summit Lake CDP,0.802,22358477,0.437
WI,Summit village,20.650,575688960,3.008
WI,Sun Prairie city,13.094,365039770,0.021
WI,Superior city,36.622,1020962765,8.736
WI,Superior village,1.242,34624973,0.005
WI,Suring village,1.025,28575360,0.000
WI,Sussex village,8.448,235516723,0.040
WI,Tainter Lake CDP,18.534,516698266,2.895
WI,Taycheedah CDP,0.784,21856666,0.362
WI,Taylor village,0.729,20323354,0.000
WI,Tennyson village,0.431,12015590,0.000
WI,Theresa village,0.738,20574259,0.016
WI,Thiensville village,1.038,28937779,0.043
WI,Thornton CDP,0.259,7220506,0.000
WI,Thorp city,1.480,41260032,0.000
WI,Three Lakes CDP,2.822,78672845,0.231
WI,Tichigan CDP,11.222,312851405,1.986
WI,Tigerton village,1.824,50850202,0.025
WI,Tilleda CDP,0.281,7833830,0.044
WI,Tomah city,7.872,219458765,0.423
WI,Tomahawk city,7.856,219012710,1.604
WI,Tony village,2.025,56453760,0.000
WI,Townsend CDP,0.491,13688294,0.000
WI,Trego CDP,1.145,31920768,0.077
WI,Trempealeau village,1.989,55450138,0.269
WI,Tunnel City CDP,0.310,8642304,0.000
WI,Turtle Lake CDP,0.866,24142694,0.215
WI,Turtle Lake village,2.880,80289792,0.143
WI,Tustin CDP,1.027,28631117,0.000
WI,Twin Lakes village,8.534,237914266,1.569
WI,Two Rivers city,6.056,168831590,0.456
WI,Union Center village,0.824,22971802,0.000
WI,Union Grove village,2.595,72344448,0.000
WI,Unity village,0.991,27627494,0.000
WI,Valders village,1.439,40117018,0.002
WI,Van Dyne CDP,0.788,21968179,0.002
WI,Vernon village,29.980,835794432,1.044
WI,Verona city,8.277,230749517,0.073
WI,Vesper village,1.155,32199552,0.000
WI,Viola village,0.996,27766886,0.015
WI,Viroqua city,4.519,125982490,0.000
WI,Wabeno CDP,2.388,66573619,0.000
WI,Waldo village,0.973,27125683,0.042
WI,Wales village,3.226,89935718,0.005
WI,Walworth village,1.721,47978726,0.000
WI,Warrens village,1.476,41148518,0.019
WI,Washburn city,3.911,109032422,0.003
WI,Waterford village,2.552,71145677,0.109
WI,Waterloo city,3.794,105770650,0.074
WI,Watertown city,12.200,340116480,0.400
WI,Waubeka CDP,2.450,68302080,0.063
WI,Waukau CDP,1.389,38723098,0.011
WI,Waukesha city,25.523,711540403,0.270
WI,Waukesha village,20.582,573793229,0.256
WI,Waumandee CDP,0.174,4850842,0.000
WI,Waunakee village,7.399,206272282,0.003
WI,Waupaca city,7.922,220852685,0.291
WI,Waupun city,4.686,130638182,0.060
WI,Wausau city,19.228,536045875,1.114
WI,Wausaukee village,1.376,38360678,0.012
WI,Wautoma city,2.827,78812237,0.043
WI,Wauwatosa city,13.227,368747597,0.004
WI,Wauzeka village,4.789,133509658,0.016
WI,Webster village,1.753,48870835,0.000
WI,West Allis city,11.381,317284070,0.023
WI,West Baraboo village,1.261,35154662,0.018
WI,West Bend city,15.668,436798771,0.156
WI,West Milwaukee village,1.119,31195930,0.000
WI,West Salem village,3.349,93364762,0.058
WI,Westboro CDP,1.847,51491405,0.000
WI,Westby city,2.698,75215923,0.009
WI,Westfield village,1.572,43824845,0.031
WI,Weston village,21.652,603623117,0.022
WI,Weyauwega city,1.536,42821222,0.124
WI,Weyerhaeuser village,0.936,26094182,0.012
WI,Wheeler village,0.823,22943923,0.050
WI,White Lake village,2.101,58572518,0.291
WI,Whitefish Bay village,2.115,58962816,0.000
WI,Whitehall city,3.805,106077312,0.000
WI,Whitelaw village,0.525,14636160,0.005
WI,Whitewater city,8.843,246528691,0.298
WI,Whiting village,1.810,50459904,0.374
WI,Whittlesey CDP,1.127,31418957,0.000
WI,Wild Rose village,1.454,40535194,0.024
WI,Williams Bay village,2.779,77474074,0.000
WI,Wilson village,1.706,47560550,0.000
WI,Wilton village,0.891,24839654,0.000
WI,Winchester CDP,2.312,64454861,0.000
WI,Wind Lake CDP,6.906,192528230,1.871
WI,Wind Point village,1.266,35294054,0.025
WI,Windsor village,27.515,767074176,0.109
WI,Winneconne village,1.483,41343667,0.432
WI,Winter village,0.792,22079693,0.000
WI,Wiota CDP,2.001,55784678,0.000
WI,Wisconsin Dells city,7.839,218538778,0.343
WI,Wisconsin Rapids city,13.902,387565517,0.893
WI,Withee village,0.818,22804531,0.000
WI,Wittenberg village,1.811,50487782,0.000
WI,Wonewoc village,1.117,31140173,0.001
WI,Woodford CDP,0.241,6718694,0.013
WI,Woodman village,0.249,6941722,0.000
WI,Woodruff CDP,1.415,39447936,0.025
WI,Woodville village,1.793,49985971,0.000
WI,Wrightstown village,4.540,126567936,0.206
WI,Wyeville village,0.565,15751296,0.000
WI,Wyocena village,1.434,39977626,0.126
WI,Yorkville village,33.491,933675494,0.120
WI,Yuba village,0.278,7750195,0.000
WI,Zoar CDP,8.549,238332442,0.012
WV,Accoville CDP,3.225,89907840,0.007
WV,Addison (Webster Springs) town,0.451,12573158,0.023
WV,Adrian CDP,0.837,23334221,0.000
WV,Albright town,0.232,6467789,0.041
WV,Alderson town,0.894,24923290,0.060
WV,Alum Creek CDP,10.207,284554829,0.071
WV,Amherstdale CDP,2.992,83412173,0.018
WV,Anawalt town,0.575,16030080,0.000
WV,Anmoore town,1.059,29523226,0.000
WV,Ansted town,1.716,47839334,0.004
WV,Apple Grove CDP,2.303,64203955,0.156
WV,Arbovale CDP,0.583,16253107,0.000
WV,Arthurdale CDP,4.965,138416256,0.043
WV,Athens town,0.403,11234995,0.000
WV,Auburn town,0.335,9339264,0.000
WV,Aurora CDP,2.108,58767667,0.000
WV,Bancroft town,0.139,3875098,0.006
WV,Barboursville village,4.015,111931776,0.076
WV,Barrackville town,0.689,19208218,0.019
WV,Bartley CDP,1.142,31837133,0.014
WV,Bartow CDP,0.464,12935578,0.000
WV,Bath (Berkeley Springs) town,0.336,9367142,0.000
WV,Baxter CDP,0.148,4126003,0.005
WV,Bayard town,0.311,8670182,0.000
WV,Beards Fork CDP,1.682,46891469,0.002
WV,Beaver CDP,4.357,121466189,0.032
WV,Beckley city,9.498,264789043,0.011
WV,Beech Bottom village,1.162,32394701,0.703
WV,Belington town,2.061,57457382,0.068
WV,Belle town,0.690,19236096,0.090
WV,Belmont city,0.408,11374387,0.002
WV,Belva CDP,0.136,3791462,0.020
WV,Benwood city,1.302,36297677,0.564
